time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1766408825711000000,26.924,45,0.42557382583618164,20.899999618530273,6.739999771118164,2.469637870788574,132.98956298828125,28.3,120.6875258,36.3602875
1766408826064041700,27.277041748046877,45,0.42557382583618164,20.899999618530273,6.72599983215332,2.4812376499176025,133.02774047851562,28.3,120.6875347,36.360281
1766408826765857300,27.978857177734376,45,0.4442642629146576,20.899999618530273,6.664999961853027,2.014925956726074,138.88145446777344,28.3,120.6875375,36.3602808
1766408826769512400,27.982512451171875,45,0.46569204330444336,21.100000381469727,6.692999839782715,2.012253761291504,137.005859375,28.6,120.6875354,36.3602827
1766408827145992200,28.3589921875,45,0.3623291552066803,21.100000381469727,6.681000232696533,1.8054429292678833,139.83370971679688,28.6,120.6875505,36.3602706
1766408827626596600,28.8395966796875,45,0.38716351985931396,21.100000381469727,6.672999858856201,1.7946597337722778,141.10552978515625,28.6,120.6875607,36.3602614
1766408827769756400,28.98275634765625,45,0.40830400586128235,21.200000762939453,6.689000129699707,1.783888816833496,141.30516052246094,28.8,120.6875631,36.360259
1766408828186591700,29.399591796875,45,0.33887553215026855,21.200000762939453,6.660999774932861,1.7920774221420288,128.19268798828125,28.8,120.6875743,36.3602501
1766408828587047400,29.80004736328125,45,0.3601379990577698,21.200000762939453,6.665999889373779,1.7963855266571045,126.49091339111328,28.8,120.687583,36.360245
1766408828769997800,29.982997802734374,45,0.3808748424053192,21.5,6.676000118255615,1.784603238105774,125.80876159667969,28.8,120.6875862,36.3602431
1766408828988417300,30.201417236328126,45,0.4332362115383148,21.5,6.696000099182129,2.417102098464966,143.0880126953125,28.8,120.6875909,36.3602373
1766408829586535000,30.799534912109376,45,0.4535287320613861,21.5,6.739999771118164,1.923046588897705,142.74258422851562,28.8,120.6876031,36.3602273
1766408829770237700,30.98323779296875,45,0.474898099899292,21.899999618530273,6.736000061035156,1.9230722188949585,142.46932983398438,28.7,120.6876059,36.3602252
1766408830346517500,31.559517578125,45,0.420979380607605,21.899999618530273,6.795000076293945,1.9077115058898926,131.2576446533203,28.7,120.6876166,36.3602172
1766408830770475000,31.98347509765625,45,0.439596563577652,22.299999237060547,6.817999839782715,1.9206098318099976,123.99332427978516,27.5,120.6876245,36.3602128
1766408831028610800,32.24161083984375,45,0.441234827041626,22.299999237060547,6.841000080108643,2.469475030899048,135.00216674804688,27.5,120.6876312,36.3602068
1766408831287234600,32.50023461914063,45,0.37335315346717834,22.299999237060547,6.864999771118164,2.1092538833618164,41.010398864746094,27.5,120.6876349,36.3602033
1766408831762859000,32.97585888671875,45,0.37335315346717834,22.299999237060547,6.869999885559082,2.281468152999878,8.961889266967773,27.5,120.6876371,36.360206
1766408831770710800,32.98371069335938,45,0.37335315346717834,21.700000762939453,6.888000011444092,2.2759130001068115,7.710232734680176,26.6,120.6876359,36.3602049
1766408832251651000,33.46465112304688,45,0.390031635761261,21.700000762939453,6.863999843597412,2.097093105316162,114.74626159667969,26.6,120.6876551,36.3601933
1766408832770947600,33.98394750976563,45,0.4101268947124481,22,6.857999801635742,2.2449584007263184,115.33589935302734,26.3,120.6876723,36.3601808
1766408833187817500,34.4008173828125,45,0.4087802767753601,22,6.8480000495910645,2.3562064170837402,126.94832611083984,26.3,120.6876871,36.3601688
1766408833487454000,34.70045385742188,45,0.43024224042892456,22,6.843999862670898,2.3712222576141357,135.0968780517578,26.3,120.6876948,36.3601622
1766408833771186200,34.98418627929688,45,0.43024224042892456,22.299999237060547,6.843999862670898,2.385361671447754,145.47596740722656,26,120.6877002,36.3601568
1766408833835246800,35.04824682617188,45,0.43503400683403015,22.299999237060547,6.829999923706055,2.6759469509124756,121.9342269897461,26,120.6877011,36.3601566
1766408834711000000,35.924,45,0.4563230276107788,22.399999618530273,6.798999786376953,2.6221764087677,111.88101196289062,25.4,120.6877254,36.3601512
1766408835125871900,36.338871826171875,45,0.3396957814693451,22.399999618530273,6.788000106811523,2.43007230758667,111.97590637207031,25.4,120.6877388,36.3601491
1766408835496497000,36.70949682617187,45,0.3174840211868286,22.399999618530273,6.771999835968018,2.066915512084961,345.4954528808594,25.4,120.6877443,36.3601497
1766408835791667500,37.00466748046875,45,0.3343965709209442,22.799999237060547,6.806000232696533,2.2332875728607178,341.7087707519531,25,120.6877422,36.3601523
1766408835916871000,37.129870849609375,45,0.4923039972782135,22.799999237060547,6.771999835968018,2.1055238246917725,104.67527770996094,25,120.6877462,36.3601476
1766408836205618000,37.41861791992188,45,0.3874899446964264,22.799999237060547,6.77400016784668,2.228989362716675,118.77365112304688,25,120.6877555,36.3601403
1766408836580843800,37.79384375,45,0.4103783071041107,22.799999237060547,6.789000034332275,2.2577080726623535,125.78887939453125,25,120.6877652,36.3601334
1766408836791903700,38.00490380859375,45,0.4339059889316559,22.600000381469727,6.807000160217285,2.2559103965759277,132.03636169433594,24.9,120.6877689,36.3601302
1766408836953711900,38.1667119140625,45,0.46367254853248596,22.600000381469727,6.736000061035156,2.652399778366089,107.58085632324219,24.9,120.6877743,36.3601335
1766408837274032600,38.48703271484375,45,0.32099777460098267,22.600000381469727,6.734000205993652,2.485490560531616,107.58547973632812,24.9,120.687784,36.3601348
1766408837675214800,38.88821484375,45,0.34577885270118713,22.600000381469727,6.732999801635742,2.488276243209839,106.13224029541016,24.9,120.6877952,36.3601336
1766408837792140800,39.005140869140625,45,0.3753785490989685,21.899999618530273,6.742000102996826,2.4932360649108887,104.07837677001953,24.9,120.6877973,36.3601335
1766408838033458400,39.24645849609375,45,0.4811483919620514,21.899999618530273,6.75600004196167,2.608151435852051,120.90857696533203,24.9,120.6878055,36.3601299
1766408838353887500,39.56688745117187,45,0.35539475083351135,21.899999618530273,6.776000022888184,2.5591893196105957,119.92288208007812,24.9,120.6878105,36.3601247
1766408838719920600,39.93292065429687,45,0.35539475083351135,21.899999618530273,6.795000076293945,2.549081325531006,124.03919219970703,24.9,120.6878183,36.3601194
1766408838792382000,40.0053818359375,45,0.37111279368400574,22.399999618530273,6.823999881744385,2.5522336959838867,124.57611846923828,24.6,120.6878187,36.3601188
1766408838976164600,40.18916455078125,45,0.4878269135951996,22.399999618530273,6.839000225067139,2.6138317584991455,101.67398834228516,24.6,120.6878276,36.3601208
1766408839774097000,40.987096923828126,45,0.329883873462677,22.399999618530273,6.900000095367432,2.48848557472229,105.36497497558594,24.6,120.6878487,36.36012
1766408839792626000,41.0056259765625,45,0.352361261844635,22,6.938000202178955,2.4888722896575928,104.68359375,24.5,120.6878486,36.3601206
1766408840234223900,41.447223876953124,45,0.3158584237098694,22,6.906000137329102,2.457148551940918,82.92332458496094,24.5,120.6878734,36.3601209
1766408840792870700,42.00587060546875,45,0.36477598547935486,21.799999237060547,6.875999927520752,2.459423065185547,70.4322738647461,24.9,120.6878913,36.3601247
1766408841536596000,42.749595947265625,45,0.3635443150997162,21.799999237060547,6.8480000495910645,2.396878719329834,99.0700912475586,24.9,120.6879124,36.3601282
1766408841711000000,42.924,45,0.4737444519996643,21.700000762939453,6.824999809265137,2.490565299987793,83.39083099365234,24.3,120.687919,36.3601329
1766408841797368300,43.01036840820313,45,0.4949299693107605,21.700000762939453,6.796999931335449,2.5121848583221436,80.98934173583984,24.3,120.6879223,36.3601351
1766408842254338800,43.4673388671875,45,0.38529419898986816,21.700000762939453,6.804999828338623,2.248950242996216,81.17681884765625,24.3,120.687935,36.360139
1766408842711000000,43.924,45,0.4567772448062897,21.700000762939453,6.763000011444092,2.41573166847229,92.92073822021484,24.2,120.6879498,36.3601415
1766408843711000000,44.924,45,0.42509570717811584,21.700000762939453,6.714000225067139,2.45566987991333,84.3198013305664,23.7,120.6879833,36.3601432
1766408844531072000,45.74407202148438,45,0.3909848928451538,21.700000762939453,6.607999801635742,1.9922441244125366,209.5337677001953,23.7,120.687999,36.3601446
1766408844828856000,46.04185595703125,45,0.4101126790046692,21.600000381469727,6.6620001792907715,2.0872464179992676,209.58364868164062,23.2,120.6879967,36.3601431
1766408845450596900,46.66359692382812,45,0.40982571244239807,21.600000381469727,6.585000038146973,1.8885809183120728,91.52759552001953,23.2,120.6880158,36.3601419
1766408845729075200,46.9420751953125,45,0.40982571244239807,21.600000381469727,6.627999782562256,1.8986672163009644,87.68128204345703,22.9,120.6880283,36.3601445
1766408846351409000,47.56440893554687,45,0.42955830693244934,21.600000381469727,6.644000053405762,1.9604921340942383,65.48546600341797,22.9,120.6880441,36.3601489
1766408846859543000,48.07254296875,45,0.4627426266670227,21.600000381469727,6.691999912261963,1.974804162979126,65.39842224121094,22.9,120.6880557,36.3601539
1766408847569846800,48.7828466796875,45,0.3864608407020569,21.700000762939453,6.660999774932861,2.0489661693573,70.60567474365234,22.4,120.6880749,36.3601603
1766408847729557200,48.94255712890625,45,0.3864608407020569,21.700000762939453,6.629000186920166,2.0465950965881348,70.00045776367188,22.1,120.6880793,36.3601615
1766408848251342300,49.46434228515625,45,0.3861134350299835,21.700000762939453,6.738999843597412,2.191654920578003,67.17791748046875,22.1,120.688096,36.3601657
1766408848573523200,49.78652319335937,45,0.4191425144672394,21.700000762939453,6.76800012588501,2.1943459510803223,65.74396514892578,22.1,120.6881054,36.3601687
1766408848729798400,49.94279833984375,45,0.4191425144672394,21.700000762939453,6.796999931335449,2.1940696239471436,64.82862091064453,21.8,120.6881096,36.3601701
1766408848994760000,50.20776000976562,45,0.4312918484210968,21.700000762939453,6.7779998779296875,2.4017677307128906,51.10112380981445,21.8,120.688115,36.3601734
1766408849597944000,50.81094409179688,45,0.42317113280296326,21.700000762939453,6.741000175476074,2.141871929168701,47.767208099365234,21.8,120.6881261,36.3601819
1766408849730041600,50.94304150390625,45,0.42317113280296326,21.899999618530273,6.71999979019165,2.133211374282837,47.175880432128906,21.9,120.688128,36.3601838
1766408849953715200,51.16671508789062,45,0.2737235128879547,21.899999618530273,6.427000045776367,2.5476648807525635,66.8223876953125,21.9,120.6881366,36.3601868
1766408850651267300,51.86426733398437,45,0.29025551676750183,21.899999618530273,6.185999870300293,2.4333925247192383,67.80059814453125,21.9,120.6881566,36.3601929
1766408850730286000,51.9432861328125,45,0.29025551676750183,22,6.020999908447266,2.4320592880249023,68.16734313964844,22.1,120.6881587,36.3601934
1766408851011531000,52.224531005859376,45,0.2764447331428528,22,5.796000003814697,2.4469099044799805,60.86758804321289,22.1,120.6881678,36.3601976
1766408851352016400,52.565016357421875,45,0.3214978575706482,22,5.638999938964844,2.335841178894043,62.6146240234375,22.1,120.6881763,36.3602021
1766408851712673000,52.925673095703125,45,0.3214978575706482,22,5.559999942779541,2.328423023223877,63.410743713378906,22.1,120.6881854,36.360206
1766408851730531800,52.94353173828125,45,0.3214978575706482,22.200000762939453,5.491000175476074,2.3276615142822266,63.372901916503906,22.3,120.6881857,36.3602062
1766408852032433000,53.245432861328126,45,0.46462947130203247,22.200000762939453,5.488999843597412,2.411970853805542,64.46597290039062,22.3,120.6881893,36.3602085
1766408852711000000,53.924,45,0.45001304149627686,21.899999618530273,5.504000186920166,2.4419753551483154,67.12078094482422,22.2,120.6882048,36.3602104
1766408853397516500,54.6105166015625,45,0.4358561933040619,21.899999618530273,5.458000183105469,1.9886642694473267,129.89462280273438,22.2,120.6882151,36.3602116
1766408853751033300,54.96403344726563,45,0.4358561933040619,21.200000762939453,5.47599983215332,2.0207204818725586,129.53477478027344,22.5,120.6882158,36.3602091
1766408854219303400,55.432303466796874,45,0.4072251319885254,21.200000762939453,5.380000114440918,2.0037038326263428,58.72944259643555,22.5,120.6882291,36.3602219
1766408854537827800,55.750827880859376,45,0.4300120770931244,21.200000762939453,5.4710001945495605,2.0913455486297607,54.25559616088867,22.5,120.6882371,36.3602309
1766408854751284700,55.96428466796875,45,0.4300120770931244,21.299999237060547,5.492000102996826,2.0979795455932617,52.72972869873047,22.7,120.6882417,36.3602354
1766408854878643700,56.09164379882812,45,0.47077909111976624,21.299999237060547,5.486000061035156,2.4674313068389893,37.825687408447266,22.7,120.6882477,36.3602417
1766408855218359000,56.43135913085938,45,0.4356886148452759,21.299999237060547,5.675000190734863,2.110840320587158,36.92470932006836,22.7,120.6882565,36.3602488
1766408855757970400,56.970970458984375,45,0.45300745964050293,21.299999237060547,5.989999771118164,2.0910134315490723,34.01518630981445,22.7,120.6882659,36.3602585
1766408856281448700,57.49444873046875,45,0.4359065890312195,21.399999618530273,6.203999996185303,2.037886381149292,28.5103702545166,23,120.6882735,36.3602702
1766408856751781600,57.96478173828125,45,0.45242422819137573,21.5,6.406000137329102,2.0285379886627197,27.28398895263672,23.3,120.6882791,36.3602795
1766408856938254000,58.15125415039063,45,0.4955340325832367,21.5,6.710000038146973,2.446141242980957,39.415157318115234,23.3,120.688287,36.3602859
1766408857559782000,58.772781982421876,45,0.5429089069366455,21.5,6.745999813079834,2.058515787124634,41.16471862792969,23.3,120.6882988,36.3602959
1766408857752027000,58.96502685546875,45,0.5429089069366455,21.399999618530273,6.7829999923706055,2.0465950965881348,39.653324127197266,23.5,120.6883016,36.3602981
1766408857978565600,59.19156567382812,45,0.4671183228492737,21.399999618530273,6.802000045776367,2.4116127490997314,48.545684814453125,23.5,120.688308,36.3602995
1766408858378701600,59.59170166015625,45,0.46273791790008545,21.399999618530273,6.803999900817871,2.114157199859619,47.32286834716797,23.5,120.6883163,36.3603043
1766408858752269800,59.965269775390624,45,0.46273791790008545,16.399999618530273,6.801000118255615,2.0977509021759033,46.18428039550781,23.3,120.6883228,36.3603087
1766408859058552600,60.27155249023438,45,0.45910829305648804,16.399999618530273,6.76800012588501,2.5179455280303955,36.434776306152344,23.3,120.6883307,36.3603117
1766408859418869000,60.63186889648438,45,0.44115617871284485,16.399999618530273,6.781000137329102,2.294156789779663,35.66328430175781,23.3,120.6883364,36.3603176
1766408859785041200,60.99804125976563,45,0.44115617871284485,16.399999618530273,6.797999858856201,2.2791695594787598,35.64743423461914,23.3,120.6883422,36.3603239
1766408860103234600,61.31623461914062,45,0.4555329382419586,16.799999237060547,6.790999889373779,2.512298822402954,26.433696746826172,23.7,120.6883441,36.3603333
1766408860420757000,61.63375708007813,45,0.4396112561225891,16.799999237060547,6.7829999923706055,2.229846239089966,26.242090225219727,23.7,120.6883469,36.3603402
1766408860785435400,61.99843530273437,45,0.4396112561225891,16.799999237060547,6.770999908447266,2.2161078453063965,25.091632843017578,23.7,120.6883507,36.3603475
1766408861711000000,62.924,45,0.2237318754196167,16.600000381469727,6.513999938964844,2.5791823863983154,10.944474220275879,23.8,120.688354,36.3603699
1766408862189150500,63.402150390625,45,0.2237318754196167,16.600000381469727,6.236999988555908,2.575702428817749,10.32256031036377,23.8,120.6883558,36.3603827
1766408862803229000,64.01622900390625,45,0.26743632555007935,16.299999237060547,6.052000045776367,2.4191091060638428,187.94384765625,23.9,120.688355,36.3603855
1766408863220458500,64.43345849609375,45,0.3975549340248108,16.299999237060547,5.942999839782715,2.196629285812378,11.586928367614746,23.9,120.6883582,36.3603922
1766408863540004400,64.75300439453125,45,0.42135849595069885,16.299999237060547,5.940000057220459,2.2571468353271484,10.517208099365234,23.9,120.6883616,36.3604051
1766408863803461000,65.01646118164062,45,0.42135849595069885,16.5,6.011000156402588,2.2595841884613037,8.642314910888672,23.9,120.6883632,36.3604122
1766408863940320300,65.1533203125,45,0.4642546474933624,16.5,5.947999954223633,2.548360586166382,22.429418563842773,23.9,120.6883668,36.3604159
1766408864280256500,65.49325659179688,45,0.3535034656524658,16.5,5.885000228881836,2.5455870628356934,22.61056137084961,23.9,120.6883724,36.3604231
1766408864642299100,65.85529907226562,45,0.38887298107147217,16.5,5.824999809265137,2.53812837600708,21.148372650146484,23.9,120.6883772,36.3604315
1766408864803694300,66.0166943359375,45,0.38887298107147217,16.399999618530273,5.848999977111816,2.5370993614196777,20.85410499572754,24.3,120.6883787,36.3604342
1766408864980441300,66.19344140625,45,0.4438404440879822,16.399999618530273,5.824999809265137,2.6487951278686523,7.766484260559082,24.3,120.6883795,36.3604414
1766408865341985000,66.55498510742187,45,0.32696864008903503,16.399999618530273,5.860000133514404,2.5888686180114746,7.265966415405273,24.3,120.6883801,36.3604516
1766408865681205000,66.894205078125,45,0.35193493962287903,16.399999618530273,5.916999816894531,2.5698423385620117,9.282269477844238,24.3,120.6883813,36.3604606
1766408865803927600,67.01692749023438,45,0.35193493962287903,16.899999618530273,5.988999843597412,2.567517042160034,10.208653450012207,25,120.6883817,36.3604626
1766408866039891200,67.25289111328125,45,0.44437530636787415,16.899999618530273,6.005000114440918,2.6394033432006836,16.60472297668457,25,120.6883847,36.3604669
1766408866380980000,67.59397998046875,45,0.31206661462783813,16.899999618530273,6.019000053405762,2.6152119636535645,17.369060516357422,25,120.6883883,36.3604746
1766408866740640000,67.95363989257812,45,0.3489589989185333,16.899999618530273,6.210000038146973,2.615083932876587,18.234285354614258,25,120.6883922,36.3604834
1766408867100936700,68.31393676757813,45,0.49521568417549133,16.600000381469727,6.267000198364258,2.7968549728393555,8.928339004516602,25.5,120.6883982,36.3604925
1766408867461045200,68.67404516601563,45,0.3881048858165741,16.600000381469727,6.495999813079834,2.804389476776123,10.669805526733398,25.5,120.6884018,36.3605027
1766408867804388600,69.017388671875,45,0.3881048858165741,17.100000381469727,6.550000190734863,2.8076937198638916,10.437944412231445,25.2,120.6884043,36.3605109
1766408868121643800,69.33464379882813,45,0.47857415676116943,17.100000381469727,6.675000190734863,2.826530933380127,354.91058349609375,25.2,120.6884,36.3605205
1766408868522769000,69.73576879882812,45,0.36551162600517273,17.100000381469727,6.697999954223633,2.7957873344421387,350.7784423828125,25.2,120.6883965,36.3605312
1766408868804616200,70.0176162109375,45,0.36551162600517273,12.899999618530273,6.7179999351501465,2.797213077545166,349.428955078125,24.4,120.6883944,36.3605377
1766408868860769500,70.07376953125,45,0.4396236538887024,12.899999618530273,6.692999839782715,2.7504703998565674,5.3608222007751465,24.4,120.688395,36.3605332
1766408869221208300,70.43420825195312,45,0.32641419768333435,12.899999618530273,6.716000080108643,2.7301437854766846,10.01903247833252,24.4,120.6883979,36.3605373
1766408869582034400,70.79503442382813,45,0.36168384552001953,12.899999618530273,6.754000186920166,2.7203145027160645,9.734906196594238,24.4,120.6884006,36.3605445
1766408869711000000,70.924,45,0.4471154808998108,12.800000190734863,6.781000137329102,2.8021397590637207,358.8399658203125,24.2,120.6884004,36.3605503
1766408869941083400,71.15408349609375,45,0.45770230889320374,12.800000190734863,6.804999828338623,2.8163676261901855,355.20123291015625,24.2,120.6883996,36.360558
1766408870711000000,71.924,45,0.4292161166667938,13.399999618530273,6.800000190734863,2.8590738773345947,2.111715078353882,24.4,120.6883983,36.3605815
1766408871274251300,72.48725122070313,45,0.31899547576904297,13.399999618530273,6.802999973297119,2.7138803005218506,3.4036619663238525,24.4,120.6883981,36.3605982
1766408871730267600,72.943267578125,45,0.34039032459259033,13.199999809265137,6.849999904632568,2.733612060546875,299.2637939453125,24.3,120.6883978,36.3606074
1766408872431490800,73.64449072265624,45,0.37969881296157837,13.199999809265137,6.921999931335449,2.69972562789917,348.8964538574219,24.3,120.6883926,36.3606258
1766408872730486500,73.94348657226563,45,0.4077625572681427,14.100000381469727,6.961999893188477,2.675976514816284,353.6906433105469,24.3,120.6883953,36.3606358
1766408873071684600,74.2846845703125,45,0.43884873390197754,14.100000381469727,6.908999919891357,2.948537826538086,3.8124263286590576,24.3,120.6883947,36.3606436
1766408873432034600,74.64503466796874,45,0.37464994192123413,14.100000381469727,6.888000011444092,2.762338638305664,4.751373291015625,24.3,120.6883967,36.3606529
1766408873730706000,74.94370581054687,45,0.4044577181339264,13.300000190734863,6.861000061035156,2.7562499046325684,4.163492679595947,24.5,120.6883978,36.3606605
1766408873814039000,75.0270390625,45,0.43454107642173767,13.300000190734863,6.820000171661377,3.0329902172088623,359.10040283203125,24.5,120.6883951,36.3606647
1766408874172530200,75.3855302734375,45,0.43454107642173767,13.300000190734863,6.836999893188477,3.046323537826538,356.3860778808594,24.5,120.6883924,36.3606764
1766408874531992800,75.74499291992187,45,0.3535611033439636,13.300000190734863,6.831999778747559,2.8315205574035645,356.3878173828125,24.5,120.6883901,36.3606874
1766408874730925800,75.94392578125,45,0.37565985321998596,12.800000190734863,6.821000099182129,2.841287136077881,358.2757263183594,25.8,120.6883893,36.3606931
1766408875249049900,76.4620498046875,45,0.40233883261680603,12.800000190734863,6.874000072479248,2.8823258876800537,359.72601318359375,25.8,120.6883927,36.3606993
1766408875831166200,77.04416625976563,45,0.4218253195285797,12.399999618530273,6.89900016784668,2.88338565826416,0.371760755777359,26.1,120.6883949,36.36071
1766408875933406200,77.14640625,45,0.4302317202091217,12.399999618530273,6.919000148773193,2.967458724975586,1.503712773323059,26.1,120.6883966,36.3607121
1766408876333852000,77.54685180664063,45,0.3602984845638275,12.399999618530273,6.934999942779541,2.9405953884124756,1.626177191734314,26.1,120.6883983,36.3607207
1766408876656210700,77.86921069335938,45,0.3602984845638275,12.399999618530273,6.945000171661377,2.9343416690826416,1.2927610874176025,26.1,120.6883991,36.3607286
1766408876731361000,77.94436108398438,45,0.3602984845638275,12.5,6.954999923706055,2.932833671569824,1.0073165893554688,26.2,120.6883994,36.36073
1766408877035842600,78.24884252929688,45,0.4590432941913605,12.5,6.953999996185303,2.953603744506836,359.1145935058594,26.2,120.6884005,36.3607394
1766408877373971000,78.58697094726563,45,0.33716461062431335,12.5,6.943999767303467,2.9336259365081787,357.44256591796875,26.2,120.6883998,36.3607497
1766408877735523600,78.94852368164062,45,0.36058831214904785,12.5,6.835999965667725,2.926218032836914,356.0910949707031,26.2,120.6883982,36.3607605
1766408878077070800,79.29007080078125,45,0.46584075689315796,11.899999618530273,6.828999996185303,3.001411199569702,357.3475341796875,26,120.688401,36.360769
1766408878413281800,79.62628173828125,45,0.32260361313819885,11.899999618530273,6.806000232696533,3.050422191619873,358.2825622558594,26,120.6884034,36.3607781
1766408878774234000,79.98723413085938,45,0.34939417243003845,11.899999618530273,6.804999828338623,3.0563058853149414,359.1248474121094,26,120.6884048,36.3607887
1766408879135411500,80.34841137695312,45,0.4557977318763733,12.399999618530273,6.783999919891357,3.0430166721343994,359.5170593261719,25.8,120.6884026,36.360797
1766408879711000000,80.924,45,0.242129385471344,13.600000381469727,6.5879998207092285,3.057528018951416,0.3278464674949646,25.4,120.6884042,36.3608146
1766408880444425700,81.65742578125,45,0.23297515511512756,13.600000381469727,6.355000019073486,1.0303049087524414,186.05235290527344,25.4,120.6884043,36.360833
1766408880784388400,81.99738842773438,45,0.25917160511016846,13.600000381469727,6.186999797821045,1.716135025024414,190.2136993408203,25.4,120.6884039,36.3608316
1766408881248185600,82.461185546875,45,0.43181025981903076,12.300000190734863,6.119999885559082,0.11877430230379105,157.8972930908203,25.5,120.6884073,36.3608424
1766408881624006700,82.83700659179688,45,0.4500846266746521,12.300000190734863,6.063000202178955,0.902012050151825,22.436981201171875,25.5,120.688413,36.3608555
1766408881762422500,82.97542260742188,45,0.481943815946579,13.100000381469727,6.007999897003174,1.429137945175171,21.928688049316406,25.2,120.6884158,36.3608622
1766408881964418000,83.17741796875,45,0.40525099635124207,13.100000381469727,5.961999893188477,2.524661064147949,11.394096374511719,25.2,120.6884163,36.360871
1766408882324162800,83.53716284179687,45,0.40188294649124146,13.100000381469727,5.951000213623047,2.7969186305999756,9.630621910095215,25.2,120.6884173,36.3608824
1766408882684540700,83.89754077148437,45,0.40188294649124146,13.100000381469727,5.9670000076293945,2.894486665725708,8.788817405700684,25.2,120.6884184,36.3608935
1766408882762628400,83.97562841796875,45,0.40432706475257874,14.300000190734863,6.045000076293945,2.916015386581421,8.409536361694336,25,120.6884182,36.3608956
1766408883047496700,84.26049658203125,45,0.44031190872192383,14.300000190734863,5.994999885559082,2.943188428878784,9.77174186706543,25,120.6884209,36.3609051
1766408883390283300,84.603283203125,45,0.4206371605396271,14.300000190734863,5.9629998207092285,2.909384250640869,11.750837326049805,25,120.6884242,36.3609146
1766408883746027300,84.95902734375,45,0.4206371605396271,14.300000190734863,5.947000026702881,2.8857991695404053,13.856464385986328,25,120.6884284,36.3609244
1766408883762832400,84.97583227539063,45,0.4463503062725067,11.699999809265137,5.965000152587891,2.879756212234497,15.289612770080566,25.5,120.6884291,36.3609249
1766408884129406700,85.34240673828126,45,0.43487828969955444,11.699999809265137,5.995999813079834,2.9776270389556885,14.323643684387207,25.5,120.6884282,36.3609344
1766408884486475800,85.69947583007813,45,0.4019536077976227,11.699999809265137,6.073999881744385,2.9668190479278564,13.942622184753418,25.5,120.6884284,36.360943
1766408884763034000,85.9760341796875,45,0.429780513048172,12.5,6.170000076293945,2.966850996017456,13.476411819458008,25.3,120.6884287,36.3609491
1766408884828865300,86.041865234375,45,0.4378630518913269,12.5,6.360000133514404,3.0164871215820312,10.09848403930664,25.3,120.6884234,36.3609518
1766408885185855500,86.39885546875,45,0.4378630518913269,12.5,6.376999855041504,3.032454490661621,6.864248752593994,25.3,120.6884193,36.3609617
1766408885553519400,86.76651928710938,45,0.3528934717178345,12.5,6.550000190734863,3.050086736679077,4.021125793457031,25.3,120.6884152,36.3609726
1766408885763234600,86.97623461914063,45,0.3747251033782959,13.600000381469727,6.570000171661377,3.0583925247192383,1.9626750946044922,25.3,120.6884123,36.3609784
1766408885884763400,87.09776342773438,45,0.4337047040462494,13.600000381469727,6.681000232696533,3.0970048904418945,2.834864854812622,25.3,120.6884127,36.3609838
1766408886245100000,87.45810009765626,45,0.4337047040462494,13.600000381469727,6.697000026702881,3.1205503940582275,3.807544708251953,25.3,120.6884142,36.360995
1766408886586265300,87.79926538085938,45,0.33210188150405884,13.600000381469727,6.750999927520752,3.136202812194824,4.609968662261963,25.3,120.6884151,36.361006
1766408886763433500,87.97643359375,45,0.3521376848220825,11.600000381469727,6.797999858856201,3.140648603439331,5.257559299468994,25.1,120.6884158,36.361011
1766408887294068700,88.50706884765626,45,0.3447169065475464,11.600000381469727,6.836999893188477,3.1338095664978027,2.9669408798217773,25.1,120.6884159,36.361026
1766408887666127000,88.87912719726563,45,0.3447169065475464,11.600000381469727,6.840000152587891,3.131040334701538,1.015737533569336,25.1,120.6884145,36.3610365
1766408887763630600,88.97663061523437,45,0.3739592134952545,12.199999809265137,6.830999851226807,3.1296346187591553,359.6425476074219,25.3,120.6884136,36.3610385
1766408888711000000,89.924,45,0.42883768677711487,11.800000190734863,6.857999801635742,3.075038433074951,357.3400573730469,25.3,120.6884126,36.3610623
1766408889715366000,90.92836596679687,45,0.3693206310272217,11.800000190734863,6.818999767303467,2.934731960296631,11.6014986038208,25.3,120.6884121,36.3610827
1766408889799034400,91.01203442382813,45,0.39592987298965454,11.699999809265137,6.831999778747559,2.9200329780578613,18.07854461669922,24.8,120.6884115,36.3610812
1766408890130638800,91.34363891601562,45,0.4130525290966034,11.699999809265137,6.823999881744385,3.1283376216888428,15.290966987609863,24.8,120.6884134,36.3610945
1766408890490584800,91.70358471679687,45,0.3517853617668152,11.699999809265137,6.815999984741211,3.1272099018096924,14.482059478759766,24.8,120.6884158,36.3611061
1766408890711000000,91.924,45,0.4160478115081787,12,6.763000011444092,3.192852020263672,12.724614143371582,24.2,120.6884157,36.3611128
1766408890814060300,92.02706030273437,45,0.4439655542373657,12,6.710999965667725,3.2049546241760254,11.709508895874023,24.2,120.6884154,36.3611162
1766408891150436400,92.36343627929688,45,0.4439655542373657,12,6.6570000648498535,3.2088563442230225,11.043770790100098,24.2,120.6884168,36.3611268
1766408891511485000,92.72448486328125,45,0.3767090439796448,12,6.61299991607666,3.144171714782715,10.687836647033691,24.2,120.6884183,36.3611381
1766408891799423700,93.012423828125,45,0.3949238061904907,13.199999809265137,6.568999767303467,3.12583065032959,10.198197364807129,23,120.6884192,36.3611455
