time,seconds_elapsed,magneticBearing
1766408799017770200,0.230770263671875,358.6701582225959
1766408799037787600,0.25078759765625,358.6701582225959
1766408799057834500,0.27083447265625,358.6701582225959
1766408799077926000,0.29092578125,23.65889521598373
1766408799097944000,0.310944091796875,23.65889521598373
1766408799118089000,0.3310888671875,62.85454665568153
1766408799138217200,0.35121728515625,125.78107344678453
1766408799158331400,0.371331298828125,145.36966734906164
1766408799178396700,0.391396728515625,153.00684193880656
1766408799198252800,0.411252685546875,155.55937570134242
1766408799218314000,0.43131396484375,158.35934882836634
1766408799238352600,0.4513525390625,161.05536067749196
1766408799258384100,0.471384033203125,168.11499549065792
1766408799278398500,0.4913984375,169.2875040284095
1766408799298222600,0.51122265625,169.7266693583707
1766408799318267600,0.531267578125,170.12609933868788
1766408799338300700,0.55130078125,170.63903788388947
1766408799358321400,0.5713212890625,170.94245045934647
1766408799378344400,0.591344482421875,170.93125637556406
1766408799398177000,0.611177001953125,171.38719198254324
1766408799418233600,0.631233642578125,171.92696143452247
1766408799438276000,0.651276123046875,171.5198396389816
1766408799458306000,0.67130615234375,171.63689294784004
1766408799478335200,0.691335205078125,171.90691236877697
1766408799498174500,0.711174560546875,171.69209609519214
1766408799518223000,0.73122314453125,171.76252666452683
1766408799538272300,0.751272216796875,172.11903696985956
1766408799558305800,0.771305908203125,172.42926228830993
1766408799578327800,0.791327880859375,172.58536985186572
1766408799598159600,0.81115966796875,172.6483998961681
1766408799618215700,0.831215576171875,172.54730304420832
1766408799638257700,0.851257568359375,172.42178138458266
1766408799658298600,0.871298583984375,172.1218316809997
1766408799678325000,0.891324951171875,171.8987147592955
1766408799698162000,0.911161865234375,171.10590302785872
1766408799718219800,0.9312197265625,170.4492126857474
1766408799738264300,0.951264404296875,169.72049206544315
1766408799758306000,0.97130615234375,168.7460358892986
1766408799778334000,0.991333984375,167.5382447579396
1766408799798170000,1.011170166015625,166.31445416903506
1766408799818229200,1.031229248046875,165.07025318682548
1766408799838272300,1.051272216796875,163.56083980279587
1766408799858303200,1.07130322265625,162.19699418126027
1766408799878332700,1.091332763671875,160.56428112987967
1766408799898171400,1.11117138671875,158.85345363068808
1766408799918219800,1.1312197265625,157.632512099818
1766408799938268000,1.151267822265625,156.58566497534434
1766408799958301700,1.1713017578125,155.5909213236613
1766408799978334700,1.191334716796875,154.952677813806
1766408799998175500,1.211175537109375,154.62719660538278
1766408800018226000,1.231225830078125,154.57392606514395
1766408800038274600,1.251274658203125,154.43575224900331
1766408800058308600,1.27130859375,154.5188945428363
1766408800078329900,1.291329833984375,154.71183284216937
1766408800098162700,1.31116259765625,154.70411048913178
1766408800118218000,1.331218017578125,154.6286966417958
1766408800138260200,1.35126025390625,154.38107930013075
1766408800158300400,1.371300537109375,154.5125658369729
1766408800218225400,1.431225341796875,153.44738499493394
1766408800238268700,1.4512685546875,152.60066474667096
1766408800258310000,1.471309814453125,152.20257209953573
1766408800318230000,1.53122998046875,150.26541568527625
1766408800358303700,1.5713037109375,148.24717209691434
1766408800378333200,1.591333251953125,147.6356361679455
1766408800398172000,1.611171875,147.05078667476405
1766408800418220800,1.631220703125,146.2502813743735
1766408800438268200,1.65126806640625,145.29299746122237
1766408800458336500,1.67133642578125,144.43120602966746
1766408800478360600,1.691360595703125,143.5186712415709
1766408800498474500,1.711474609375,143.14604712447232
1766408800518453200,1.731453369140625,142.69504737050218
1766408800637980400,1.85098046875,142.6317994336599
1766408800718002400,1.93100244140625,144.3451523832227
1766408800797875000,2.010875,147.84908806516663
1766408800857876500,2.07087646484375,150.00534244098006
1766408800877882000,2.090882080078125,150.69509591733885
1766408800917888800,2.130888671875,150.87867320589714
1766408800937895000,2.15089501953125,150.7160063406048
1766408800957907000,2.170906982421875,150.58731946495908
1766408800977895400,2.1908955078125,150.67989871789376
1766408800997892400,2.210892333984375,150.67767420476824
1766408801017897700,2.230897705078125,150.84730302798576
1766408801037897700,2.250897705078125,150.54726664696702
1766408801057895400,2.2708955078125,150.27384243140432
1766408801077899000,2.29089892578125,150.06301317206996
1766408801097900500,2.310900634765625,149.70956558718115
1766408801117896200,2.330896240234375,149.70956558718115
1766408801137898500,2.3508984375,149.08132193233666
1766408801157897500,2.3708974609375,148.53622359219813
1766408801177903000,2.390903076171875,147.93320090403387
1766408801217900500,2.430900634765625,147.5223586403129
1766408801237905700,2.45090576171875,147.8060074847279
1766408801257905000,2.47090478515625,147.91885765084388
1766408801277900300,2.490900390625,148.07232442826339
1766408801297903400,2.5109033203125,148.03767473434664
1766408801317902000,2.530902099609375,148.16943466970127
1766408801337897000,2.55089697265625,148.0282913864818
1766408801357900000,2.570900146484375,148.40803612962017
1766408801377898800,2.590898681640625,148.48495083917206
1766408801397893400,2.610893310546875,148.8577794121832
1766408801417896700,2.630896728515625,149.62471167113688
1766408801437896000,2.65089599609375,150.31552482710194
1766408801457902000,2.670902099609375,151.19363997183424
1766408801477903400,2.6909033203125,152.13428100533974
1766408801497899500,2.7108994140625,152.89771081776752
1766408801517904000,2.73090380859375,153.67833682780457
1766408801537903400,2.7509033203125,154.25496594576714
1766408801557898800,2.770898681640625,154.68503773638267
1766408801577902000,2.790902099609375,155.14006600522586
1766408801597900500,2.810900634765625,155.77667641845022
1766408801617895700,2.830895751953125,156.32610836465614
1766408801637899300,2.850899169921875,156.68075998511708
1766408801657897700,2.870897705078125,157.34302632417982
1766408801677904400,2.890904296875,157.4653307187804
1766408801697904400,2.910904296875,158.4271260322081
1766408801717901000,2.930901123046875,159.26347835445102
1766408801737905700,2.95090576171875,160.05181420422375
1766408801757905200,2.9709052734375,160.53061457733176
1766408801777900300,2.990900390625,161.36831441137346
1766408801797903000,3.010903076171875,162.07808803049113
1766408801817902000,3.030902099609375,162.51043912136578
1766408801837897000,3.05089697265625,162.9448571797761
1766408801857900300,3.070900390625,162.9448571797761
1766408801877899300,3.090899169921875,163.19513341105616
1766408801897893600,3.1108935546875,163.30533827541794
1766408801917897700,3.130897705078125,163.37379008021227
1766408801937896700,3.150896728515625,163.757838464299
1766408801957892000,3.17089208984375,163.89469704841227
1766408801977896000,3.19089599609375,164.1267944849335
